no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
197,Μαιήτιδος,n-s---fg-,place,0,1575,26,ἐπείθοντο καὶ ταῦτα οἱ νεηνίσκοι διαβάντες δὲ τὸν Τάναϊν ὁδοιπόρεον πρὸς ἥλιον ἀνίσχοντα τριῶν μὲν ἡμερέων ἀπὸ τοῦ Τανάιδος ὁδόν τριῶν δὲ ἀπὸ τῆς λίμνης τῆς Μαιήτιδος πρὸς βορέην ἄνεμον
198,Ἀθηναίου,n-s---ng-,ethnic,0,1638,3,Μιλτιάδεω μὲν τοῦ Ἀθηναίου στρατηγέοντος καὶ τυραννεύοντος Χερσονησιτέων τῶν ἐν Ἑλλησπόντῳ ἦν γνώμη πείθεσθαι Σκύθῃσι καὶ ἐλευθεροῦν Ἰωνίην Ἱστιαίου δὲ τοῦ Μιλησίου ἐναντίη ταύτῃ λέγοντος ὡς νῦν μὲν διὰ Δαρεῖον ἕκαστος αὐτῶν τυραννεύει πόλιος
199,Ἰωνίην,n-s---fa-,place,0,1638,17,Μιλτιάδεω μὲν τοῦ Ἀθηναίου στρατηγέοντος καὶ τυραννεύοντος Χερσονησιτέων τῶν ἐν Ἑλλησπόντῳ ἦν γνώμη πείθεσθαι Σκύθῃσι καὶ ἐλευθεροῦν Ἰωνίην Ἱστιαίου δὲ τοῦ Μιλησίου ἐναντίη ταύτῃ λέγοντος ὡς νῦν μὲν διὰ Δαρεῖον ἕκαστος αὐτῶν τυραννεύει πόλιος
200,Μιλησίου,n-s---mg-,ethnic,0,1638,21,Μιλτιάδεω μὲν τοῦ Ἀθηναίου στρατηγέοντος καὶ τυραννεύοντος Χερσονησιτέων τῶν ἐν Ἑλλησπόντῳ ἦν γνώμη πείθεσθαι Σκύθῃσι καὶ ἐλευθεροῦν Ἰωνίην Ἱστιαίου δὲ τοῦ Μιλησίου ἐναντίη ταύτῃ λέγοντος ὡς νῦν μὲν διὰ Δαρεῖον ἕκαστος αὐτῶν τυραννεύει πόλιος
201,Λαμψακηνὸς,a-s---mn-,ethnic,0,1640,21,ἦσαν δὲ οὗτοι οἱ διαφέροντές τε τὴν ψῆφον καὶ ἐόντες λόγου πρὸς βασιλέος Ἑλλησποντίων μὲν τύραννοι Δάφνις τε Ἀβυδηνὸς καὶ Ἵπποκλος Λαμψακηνὸς καὶ Ἡρόφαντος Παριηνὸς καὶ Μητρόδωρος Προκοννήσιος καὶ Ἀρισταγόρης Κυζικηνὸς καὶ Ἀρίστων Βυζάντιος
202,Παριηνὸς,a-s---mn-,ethnic,0,1640,24,ἦσαν δὲ οὗτοι οἱ διαφέροντές τε τὴν ψῆφον καὶ ἐόντες λόγου πρὸς βασιλέος Ἑλλησποντίων μὲν τύραννοι Δάφνις τε Ἀβυδηνὸς καὶ Ἵπποκλος Λαμψακηνὸς καὶ Ἡρόφαντος Παριηνὸς καὶ Μητρόδωρος Προκοννήσιος καὶ Ἀρισταγόρης Κυζικηνὸς καὶ Ἀρίστων Βυζάντιος
203,Κυζικηνὸς,a-s---mn-,ethnic,0,1640,30,ἦσαν δὲ οὗτοι οἱ διαφέροντές τε τὴν ψῆφον καὶ ἐόντες λόγου πρὸς βασιλέος Ἑλλησποντίων μὲν τύραννοι Δάφνις τε Ἀβυδηνὸς καὶ Ἵπποκλος Λαμψακηνὸς καὶ Ἡρόφαντος Παριηνὸς καὶ Μητρόδωρος Προκοννήσιος καὶ Ἀρισταγόρης Κυζικηνὸς καὶ Ἀρίστων Βυζάντιος
204,Σάμιος,a-s---mn-,ethnic,0,1641,14,οὗτοι μὲν ἦσαν οἱ ἐξ Ἑλλησπόντου ἀπʼ Ἰωνίης δὲ Στράττις τε Χῖος καὶ Αἰάκης Σάμιος καὶ Λαοδάμας Φωκαιεὺς καὶ Ἱστιαῖος Μιλήσιος τοῦ ἦν γνώμη ἡ προκειμένη ἐναντίη τῇ Μιλτιάδεω
205,Ἱστιαῖος,n-s---mn-,ethnic,0,1641,19,οὗτοι μὲν ἦσαν οἱ ἐξ Ἑλλησπόντου ἀπʼ Ἰωνίης δὲ Στράττις τε Χῖος καὶ Αἰάκης Σάμιος καὶ Λαοδάμας Φωκαιεὺς καὶ Ἱστιαῖος Μιλήσιος τοῦ ἦν γνώμη ἡ προκειμένη ἐναντίη τῇ Μιλτιάδεω
206,Ἱστιαῖος,a-s---mn-,ethnic,0,1643,5,μετὰ δὲ ἐκ πάντων ὑπεκρίνατο Ἱστιαῖος τάδε λέγων
207,Μιλήσιον,n-s---ma-,ethnic,0,1649,13,τοῦτον τὸν ἄνδρα καταστάντα ἐπὶ τοῦ χείλεος τῦ Ἴστρου ἐκέλευε Δαρεῖος καλέειν Ἱστιαῖον Μιλήσιον
208,Ἱστιαῖος,n-s---mn-,ethnic,0,1650,5,ὃ μὲν δὴ ἐποίεε ταῦτα Ἱστιαῖος δὲ ἐπακούσας τῷ πρώτῳ κελεύσματι τάς τε νέας ἁπάσας παρεῖχε διαπορθμεύειν τὴν στρατιὴν καὶ τὴν γέφυραν ἔζευξε
209,Τηΰγετον,n-s---na-,place,0,1668,31,πᾶσαν τὴν εἶχον ἐσθῆτα παραδοῦσαι τοῖσι ἀνδράσι αὐταὶ τὴν τῶν ἀνδρῶν ἔλαβον οἱ δὲ Μινύαι ἐνδύντες τὴν γυναικηίην ἐσθῆτα ἅτε γυναῖκες ἐξήισαν ἔξω ἐκφυγόντες δὲ τρόπῳ τοιούτῳ ἵζοντο αὖτις ἐς τὸ Τηΰγετον
210,Τηΰγετον,n-s---na-,place,0,1671,12,ἐπείτε δὲ καὶ οἱ Μινύαι ἐκδράντες ἐκ τῆς ἑρκτῆς ἵζοντο ἐς τὸ Τηΰγετον τῶν Λακεδαιμονίων βουλευομένων σφέας ἀπολλύναι παραιτέεται ὁ Θήρας ὅκως μήτε φόνος γένηται αὐτός τε ὑπεδέκετο σφέας ἐξάξειν ἐκ τῆς χώρης
211,Δελφούς,n-p---ma-,place,ethnic,1677,14,Γρῖννος ὁ Αἰσανίου ἐὼν Ψήρα τούτου ἀπόγονος καὶ βασιλεύων Θήρης τῆς νήσου ἀπίκετο ἐς Δελφούς ἄγων ἀπὸ τῆς πόλιος ἑκατόμβην
212,Σαμίη,n-s---fn-,ethnic,0,1684,16,ἀποδημεόντων δὲ τούτων πλέω χρόνον τοῦ συγκειμένου τὸν Κορώβιον ἐπέλιπε τὰ πάντα μετὰ δὲ ταῦτα νηῦς Σαμίη τῆς ναύκληρος ἦν Κωλαῖος πλέουσα ἐπʼ Αἰγύπτου ἀπηνείχθη ἐς τὴν Πλατέαν ταύτην
213,Λιβυκῇ,n-s---fd-,ethnic,0,1698,14,Λίβυες γὰρ βασιλέα βάττον καλέουσι καὶ τούτου εἵνεκα δοκέω θεσπίζουσαν τὴν Πυθίην καλέσαι μιν Λιβυκῇ γλώσσῃ εἰδυῖαν ὡς βασιλεὺς ἔσται ἐν Λιβύῃ
214,Δελφούς,n-p---ma-,place,ethnic,1710,17,ταύτην οἰκέοντες δύο ἔτεα οὐδὲν γάρ σφι χρηστὸν συνεφέρετο ἕνα αὐτῶν καταλιπόντες οἱ λοιποὶ πάντες ἀπέπλεον ἐς Δελφούς ἀπικόμενοι δὲ ἐπὶ τὸ χρηστήριον ἐχρέωντο φάμενοι οἰκέειν τε τὴν Λιβύην καὶ οὐδὲν ἄμεινον πρήσσειν οἰκεῦντες
215,Βαρκαῖοί,n-p---mn-,ethnic,0,1741,5,παρὰ τοῦτον ἀπικνέεται καί μιν Βαρκαῖοί τε ἄνδρες καὶ τῶν ἐκ Κυρήνης φυγάδων τινὲς καταμαθόντες ἀγοράζοντα κτείνουσι πρὸς δὲ καὶ τὸν πενθερὸν αὐτοῦ Ἀλάζειρα
216,Μασσαγέται,n-p---mn-,ethnic,0,1759,15,γυναῖκας δὲ νομίζοντες πολλὰς ἔχειν ἕκαστος ἐπίκοινον αὐτέων τὴν μῖξιν ποιεῦνται τρόπῳ παραπλησίῳ τῷ καὶ Μασσαγέται
217,Ἀθηναίης,n-s---fg-,place,0,1768,3,ὁρτῇ δὲ ἐνιαυσίῃ Ἀθηναίης αἱ παρθένοι αὐτῶν δίχα διαστᾶσαι μάχονται πρὸς ἀλλήλας λίθοισί τε καὶ ξύλοισι τῷ αὐθιγενέι θεῷ λέγουσαι τὰ πάτρια ἀποτελέειν τὴν Ἀθηναίην καλέομεν
218,Ἀθηναίην,n-s---fa-,place,0,1768,24,ὁρτῇ δὲ ἐνιαυσίῃ Ἀθηναίης αἱ παρθένοι αὐτῶν δίχα διαστᾶσαι μάχονται πρὸς ἀλλήλας λίθοισί τε καὶ ξύλοισι τῷ αὐθιγενέι θεῷ λέγουσαι τὰ πάτρια ἀποτελέειν τὴν Ἀθηναίην καλέομεν
219,Ἀθηναίην,n-s---fa-,place,0,1771,2,τὴν δὲ Ἀθηναίην φασὶ Ποσειδέωνος εἶναι θυγατέρα καὶ τῆς Τριτωνίδος λίμνης καί μιν μεμφθεῖσάν τι τῷ πατρὶ δοῦναι ἑωυτὴν τῷ Διί τὸν δὲ Δία ἑωυτοῦ μιν ποιήσασθαι θυγατέρα
220,Τριτωνίδος,n-s---fg-,place,0,1771,9,τὴν δὲ Ἀθηναίην φασὶ Ποσειδέωνος εἶναι θυγατέρα καὶ τῆς Τριτωνίδος λίμνης καί μιν μεμφθεῖσάν τι τῷ πατρὶ δοῦναι ἑωυτὴν τῷ Διί τὸν δὲ Δία ἑωυτοῦ μιν ποιήσασθαι θυγατέρα
221,Τριτωνίδος,n-s---fg-,place,0,1779,4,οὕτω μὲν μέχρι τῆς Τριτωνίδος λίμνης ἀπʼ Αἰγύπτου νομάδες εἰσὶ κρεοφάγοι τε καὶ γαλακτοπόται Λίβυες καὶ θηλέων τε βοῶν οὔτι γευόμενοι διότι περ οὐδὲ Αἰγύπτιοι καὶ ὗς οὐ τρέφοντες
222,Τριτωνίδος,a-s---fg-,place,0,1782,5,τὸ δὲ πρὸς ἑσπέρης τῆς Τριτωνίδος λίμνης οὐκέτι νομάδες εἰσὶ Λίβυες οὐδὲ νόμοισι τοῖσι αὐτοῖσι χρεώμενοι οὐδὲ κατὰ τὰ παιδία ποιεῦντες οἷον τι καὶ οἱ νομάδες ἐώθασι ποιέειν
223,Ταρτησσίῃσι,n-p---fd-,ethnic,place,1795,9,εἰσὶ δὲ καὶ γαλαῖ ἐν τῷ σιλφίῳ γινόμεναι τῇσι Ταρτησσίῃσι ὁμοιόταται
224,Μιλησίου,n-s---mg-,ethnic,0,1841,16,Δαρεῖος δὲ ὡς διαβὰς τάχιστα τὸν Ἑλλήσποντον ἀπίκετο ἐς Σάρδις ἐμνήσθη τῆς ἐξ Ἱστιαίου τε τοῦ Μιλησίου εὐεργεσίης καὶ τῆς παραινέσιος τοῦ Μυτιληναίου Κώεω μεταπεμψάμενος δὲ σφέας ἐς Σάρδις ἐδίδου αὐτοῖσι αἵρεσιν
225,Ἱστιαῖος,n-s---mn-,ethnic,0,1842,3,ὁ μὲν δὴ Ἱστιαῖος ἅτε τυραννεύων τῆς Μιλήτου τυραννίδος μὲν οὐδεμιῆς προσεχρήιζε αἰτέει δὲ Μύρκινον τὴν Ἠδωνῶν βουλόμενος ἐν αὐτῇ πόλιν κτίσαι
226,Μιλησίου,n-s---mg-,ethnic,0,1887,6,ἅτε δὲ τειχέοντος ἤδη Ἱστιαίου τοῦ Μιλησίου τὴν παρὰ Δαρείου αἰτήσας ἔτυχε μισθὸν δωρεὴν φυλακῆς τῆς σχεδίης ἐόντος δὲ τοῦ χώρου τούτου παρὰ Στρυμόνα ποταμὸν τῷ οὔνομα ἐστὶ Μύρκινος μαθὼν ὁ Μεγάβαζος τὸ ποιεύμενον ἐκ τοῦ Ἱστιαίου ὡς ἦλθε τάχιστα ἐς τὰς Σάρδις ἄγων τοὺς Παίονας ἔλεγε Δαρείῳ τάδε
227,Ἱστιαῖος,n-s---mn-,ethnic,0,1890,5,τούτοισι τοῖσι ἔπεσι πιστεύσας ὁ Ἱστιαῖος καὶ ἅμα μέγα ποιεύμενος βασιλέος σύμβουλος γενέσθαι ἀπίκετο ἐς τὰς Σάρδις
228,Σαρδίων,n-p---mg-,place,ethnic,1893,11,ταῦτα Δαρεῖος εἴπας καὶ καταστήσας Ἀρταφρένεα ἀδελφεὸν ἑωυτοῦ ὁμοπάτριον ὕπαρχον εἶναι Σαρδίων ἀπήλαυνε ἐς Σοῦσα ἅμα ἀγόμενος Ἱστιαῖον Ὀτάνεα δὲ ἀποδέξας στρατηγὸν εἶναι τῶν παραθαλασσίων ἀνδρῶν
229,Ἀσίῇ,n-s---fd-,place,0,1911,19,ὁ δὲ Ἀρταφρένης ὑμῖν Ὑστάσπεος μὲν ἐστὶ παῖς Δαρείου δὲ τοῦ βασιλέος ἀδελφεός τῶν δʼ ἐπιθαλασσίων τῶν ἐν τῇ Ἀσίῇ ἄρχει πάντων ἔχων στρατιήν τε πολλὴν καὶ πολλὰς νέας
230,Ἱστιαῖος,n-s---mn-,ethnic,0,1924,2,ὁ γὰρ Ἱστιαῖος βουλόμενος τῷ Ἀρισταγόρῃ σημῆναι ἀποστῆναι ἄλλως μὲν οὐδαμῶς εἶχε ἀσφαλέως σημῆναι ὥστε φυλασσομενέων τῶν ὁδῶν ὁ δὲ τῶν δούλων τὸν πιστότατον ἀποξυρήσας τὴν κεφαλὴν ἔστιξε καὶ ἀνέμεινε ἀναφῦναι τὰς τρίχας ὡς δὲ ἀνέφυσαν τάχιστα ἀπέπεμπε ἐς Μίλητον ἐντειλάμενος αὐτῷ ἄλλο μὲν οὐδέν ἐπεὰν δὲ ἀπίκηται ἐς Μίλητον κελεύειν Ἀρισταγόρην ξυρήσαντά μιν τὰς τρίχας κατιδέσθαι ἐς τὴν κεφαλήν
231,Ἱστιαῖος,n-s---mn-,ethnic,0,1925,3,ταῦτα δὲ ὁ Ἱστιαῖος ἐποίεε συμφορὴν ποιεύμενος μεγάλην τὴν ἑωυτοῦ κατοχὴν τὴν ἐν Σούσοισι
232,Ἱστιαῖος,a-s---mn-,ethnic,0,1927,0,Ἱστιαῖος μέν νυν ταῦτα διανοεύμενος ἀπέπεμπε τὸν ἄγγελον Ἀρισταγόρῃ δὲ συνέπιπτε τοῦ αὐτοῦ χρόνου πάντα ταῦτα συνελθόντα
233,Ὀλίατον,n-s---ma-,place,0,1931,9,ἀποπεμφθέντος δὲ Ἰητραγόρεω κατʼ αὐτὸ τοῦτο καὶ συλλαβόντος δόλῳ Ὀλίατον Ἰβανώλλιος Μυλασσέα καὶ Ἱστιαῖον Τύμνεω Τερμερέα καὶ Κώην Ἐρξάνδρου τῷ Δαρεῖος Μυτιλήνην ἐδωρήσατο καὶ Ἀρισταγόρην Ἡρακλείδεω Κυμαῖον καὶ ἄλλους συχνούς οὕτω δὴ ἐκ τοῦ ἐμφανέος ὁ Ἀρισταγόρης ἀπεστήκεε πᾶν ἐπὶ Δαρείῳ μηχανώμενος
234,Σπαρτιήτας,n-p---ma-,ethnic,0,1939,33,ὥστε ὦν οὕτω φρονέων ἐπειδὴ ὅ τε Ἀναξανδρίδης ἀπέθανε καὶ οἱ Λακεδαιμόνιοι χρεώμενοι τῷ νόμῳ ἐστήσαντο βασιλέα τὸν πρεσβύτατον Κλεομένεα ὁ Δωριεὺς δεινόν τε ποιεύμενος καὶ οὐκ ἀξιῶν ὑπὸ Κλεομένεος βασιλεύεσθαι αἰτήσας λεὼν Σπαρτιήτας ἦγε ἐς ἀποικίην οὔτε τῷ ἐν Δελφοῖσι χρηστηρίῳ χρησάμενος ἐς ἥντινα γῆν κτίσων ἴῃ οὔτε ποιήσας οὐδὲν τῶν νομιζομένων
235,Ἀθηναίῃ,n-s---fd-,place,0,1948,24,μαρτύρια δὲ τούτων ἑκάτεροι ἀποδεικνύουσι τάδε Συβαρῖται μὲν τέμενός τε καὶ νηὸν ἐόντα παρὰ τὸν ξηρὸν Κρᾶθιν τὸν ἱδρύσασθαι συνελόντα τὴν πόλιν Δωριέα λέγουσι Ἀθηναίῃ ἐπωνύμῳ Κραθίῃ
236,Σαρδίων,n-p---mg-,place,ethnic,1976,22,εἰ δὲ ὀρθῶς μεμέτρηται ἡ ὁδὸς ἡ βασιληίη τοῖσι παρασάγγῃσι καὶ ὁ παρασάγγης δύναται τριήκοντα στάδια ὥσπερ οὗτός γε δύναται ταῦτα ἐκ Σαρδίων στάδια ἐστὶ ἐς τὰ βασιλήια τὰ Μεμνόνια καλεόμενα πεντακόσια καὶ τρισχίλια καὶ μύρια παρασαγγέων ἐόντων πεντήκοντα καὶ τετρακοσίων
237,Μιλησίῳ,n-s---md-,ethnic,0,1977,2,οὕτω τῷ Μιλησίῳ Ἀρισταγόρῃ εἴπαντι πρὸς Κλεομένεα τὸν Λακεδαιμόνιον εἶναι τριῶν μηνῶν τὴν ἄνοδον τὴν παρὰ βασιλέα ὀρθῶς εἴρητο
238,Μεμνόνειον,a-s---na-,place,ethnic,1979,15,καὶ δὴ λέγω σταδίους εἶναι τοὺς πάντας ἀπὸ θαλάσσης τῆς Ἑλληνικῆς μέχρι Σούσων ʽτοῦτο γὰρ Μεμνόνειον ἄστυ καλέεταἰ τεσσεράκοντα καὶ τετρακισχιλίους καὶ μυρίους
239,Ἀθηνέων,n-p---mg-,place,0,1984,16,ἐνθεῦτεν δὲ Καδμείων πρότερον ἐξαναστάντων ὑπʼ Ἀργείων οἱ Γεφυραῖοι οὗτοι δεύτερα ὑπὸ Βοιωτῶν ἐξαναστάντες ἐτράποντο ἐπʼ Ἀθηνέων
